cancelled,account_length,international_plan,voicemail_plan,num_voicemail_messages,total_day_minutes,total_day_calls,total_day_charge,total_evening_minutes,total_evening_calls,total_evening_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,num_customer_service_calls
no,0.43137254901960786,no,no,0.0,0.18274289722904244,0.17307692307692313,0.1827934805034042,0.421409724839804,0.5384615384615384,0.42128603104212864,0.5892448512585811,0.6538461538461539,0.5889830508474576,0.6470588235294117,0.0,0.6457765667574933,0.7564707973660301
no,0.45588235294117646,si,no,0.0,0.6951946685373552,0.798076923076923,0.6950691149164432,0.47983415001884666,0.5673076923076924,0.47982261640798224,0.3813882532418001,0.4326923076923077,0.38135593220338976,0.3749999999999999,0.4406426982957874,0.37329700272479566,0.0
no,0.6274509803921569,no,no,0.0,0.521220624342336,0.7596153846153847,0.5211471012997732,0.7342630983791933,0.46153846153846156,0.7343680709534368,0.10793287566742943,0.14423076923076927,0.10762711864406777,0.588235294117647,0.602451640685868,0.5885558583106267,1.0
no,0.4166666666666667,no,no,0.0,0.6541564363381269,0.2596153846153846,0.6540127914173717,0.3324538258575197,0.5865384615384616,0.33215077605321514,0.3035850495804728,0.9134615384615384,0.3033898305084745,0.27941176470588225,0.773976031629121,0.27792915531335155,0.0
no,0.46568627450980393,no,no,0.0,0.4984216064538758,0.7403846153846155,0.49845265112440684,0.3573313230305315,0.8750000000000001,0.35742793791574284,0.7395118230358504,0.8173076923076924,0.7389830508474575,0.22794117647058815,0.19498750024038547,0.22615803814713903,0.0
no,0.9264705882352942,no,no,0.0,0.46299544019642236,0.5192307692307693,0.4629667835774707,0.7010931021485111,0.6250000000000001,0.7011086474501109,0.4824561403508771,0.4326923076923077,0.4822033898305083,0.3970588235294117,0.5283208335737187,0.39509536784741145,0.0
no,0.3872549019607843,no,no,0.0,0.2830585759382672,0.40384615384615385,0.28306168764184025,0.28948360346777235,0.27884615384615385,0.2895787139689579,0.5892448512585811,0.3653846153846154,0.5889830508474576,0.34558823529411753,0.602451640685868,0.34332425068119893,0.0
si,0.5245098039215687,no,no,0.0,0.26166257453525077,0.548076923076923,0.2616051165669486,0.4756879004900112,0.5961538461538461,0.4753880266075388,0.5274599542334095,0.4326923076923077,0.5271186440677966,0.044117647058823484,0.4406426982957874,0.043596730245231696,1.0
no,0.47058823529411764,no,si,0.8806676278717858,0.45948789898281306,0.7788461538461539,0.45945945945945943,0.5970599321522805,0.47115384615384615,0.5968957871396896,0.4622425629290618,0.451923076923077,0.46186440677966106,0.3676470588235293,0.6666666666666666,0.36784741144414174,0.13358802120193103
no,0.4068627450980392,no,si,0.9473359132247055,0.6204840406874781,0.6153846153846155,0.6203837425211471,0.45495665284583486,0.5673076923076924,0.4549889135254989,0.49520470875667416,0.6634615384615384,0.4949179923389831,0.5735294117647058,0.8198105395457659,0.5722070844686649,0.13358802120193103
si,0.3137254901960784,no,no,0.0,0.7306208347948088,0.8750000000000001,0.7305549824633796,0.6573690162080663,0.6250000000000001,0.6572062084257206,0.8188405797101448,0.6634615384615384,0.81864406779661,0.0514705882352941,0.5283208335737187,0.04904632152588556,1.0
no,0.6372549019607843,no,si,0.8954878227854364,0.41809891266222377,0.826923076923077,0.4179905095935631,0.01319261213720313,0.451923076923077,0.013303769401330379,0.72883295194508,0.6923076923076924,0.7288135593220337,0.7279411764705881,0.8198105395457659,0.7275204359673026,0.0
no,0.27941176470588236,si,si,0.9531262980944493,0.369694843914416,0.46153846153846156,0.36971322467505685,0.7719562759140597,0.5,0.7720620842572061,0.4683447749809306,0.548076923076923,0.4677966101694914,0.3970588235294117,0.4406426982957874,0.39509536784741145,0.0
no,0.17156862745098037,no,no,0.0,0.5787443002455279,0.6442307692307693,0.5787084794718382,0.6151526573690161,0.6442307692307693,0.6150776053215077,0.5011441647597252,0.7596153846153847,0.5008474576271185,0.4926470588235292,0.19498750024038547,0.49046321525885567,0.7564707973660301
no,0.25980392156862747,no,no,0.0,0.2784987723605752,0.6826923076923078,0.278522797606767,0.20957406709385595,0.7211538461538461,0.2093126385809313,0.5602593440122043,0.5096153846153847,0.5601694915254236,0.6249999999999999,0.19498750024038547,0.6239782016348776,0.0
no,0.2156862745098039,no,no,0.0,0.41494212556997545,0.5961538461538461,0.4148958118423768,0.7267244628722201,0.5288461538461539,0.7268292682926829,0.4637681159420289,0.48076923076923084,0.4635593220338983,0.551470588235294,0.0,0.5504087193460492,0.0
no,0.607843137254902,no,si,0.9291204612744929,0.6969484391441599,0.5673076923076924,0.696925933567155,0.8356577459479833,0.5961538461538461,0.8354767184035476,0.39969488939740655,0.5673076923076924,0.3991525423728813,0.4117647058823528,0.4406426982957874,0.4114441416893733,0.44250704934976004
no,0.3480392156862745,no,si,0.7785428680464045,0.35320940021045244,0.6250000000000001,0.35320817000206317,0.7259705993215229,0.33653846153846156,0.7259423503325944,0.24713958810068642,0.673076923076923,0.2466101694915253,0.34558823529411753,0.19498750024038547,0.34332425068119893,0.44250704934976004
no,0.6862745098039216,no,no,0.0,0.050859347597334265,0.576923076923077,0.05075304311945533,0.3562005277044855,0.33653846153846156,0.3560975609756098,0.5831426392067123,0.6442307692307693,0.583050847457627,0.48529411764705865,0.33333333333333337,0.48501362397820175,0.7564707973660301
no,0.5490196078431373,no,no,0.0,0.1539810592774465,0.6538461538461539,0.15390963482566536,0.5770825480588013,0.7307692307692307,0.576940133037694,0.6296720061022119,0.6250000000000001,0.6296610169491523,0.3970588235294117,0.33333333333333337,0.39509536784741145,0.13358802120193103
no,0.09313725490196079,no,si,0.9025832398429425,0.4703612767450017,0.48076923076923084,0.47039405818031776,0.32265359969845453,0.7596153846153847,0.3223946784922395,0.36231884057971003,0.7403846153846155,0.361864406779661,0.2647058823529411,0.33333333333333337,0.2643051771117167,0.13358802120193103
no,0.4852941176470588,no,no,0.0,0.3107681515257804,0.46153846153846156,0.3107076542191046,0.28948360346777235,0.3076923076923077,0.2895787139689579,0.8855835240274599,0.5192307692307693,0.8855932203389829,0.30147058823529405,0.33333333333333337,0.29972752043596734,0.0
no,0.4803921568627451,si,no,0.0,0.5605050859347597,0.7596153846153847,0.5603466061481329,0.3335846211835658,0.42307692307692313,0.3334811529933481,0.5091533180778032,0.4903846153846154,0.5084745762711864,0.47058823529411764,0.602451640685868,0.4686648501362399,1.0
no,0.45588235294117646,no,no,0.0,0.549631708172571,0.13461538461538458,0.549618320610687,0.601960045231813,0.05769230769230771,0.6017738359201774,0.4569031273836765,0.6442307692307693,0.45677966101694917,0.8676470588235292,0.4406426982957874,0.8664850136239783,0.0
no,0.19117647058823528,no,no,0.0,0.274640477025605,0.548076923076923,0.27460284712193117,0.22728986053524308,0.6250000000000001,0.2270509977827051,0.14073226544622425,0.41346153846153844,0.14067796610169486,0.42647058823529405,0.602451640685868,0.4250681198910082,0.0
no,0.4166666666666667,no,si,0.8566617910518294,0.42020343739038934,0.673076923076923,0.4200536414276872,0.4854881266490766,0.8461538461538461,0.4855875831485588,0.5953470633104498,0.5865384615384616,0.594915254237288,0.36029411764705876,0.5283208335737187,0.3596730245231608,0.7564707973660301
si,0.4901960784313726,no,no,0.0,0.814801823921431,0.35576923076923084,0.8147307612956469,0.5280814172634752,0.3653846153846154,0.5281596452328159,0.5476735316552248,0.5673076923076924,0.547457627118644,0.07352941176470584,1.0,0.07356948228882837,0.7564707973660301
no,0.8284313725490197,no,no,0.0,0.7330761136443353,0.5673076923076924,0.7330307406643285,0.605352431209951,0.7307692307692307,0.6053215077605323,0.36536994660564454,0.451923076923077,0.3652542372881356,0.4117647058823528,0.7233083338141043,0.4114441416893733,0.13358802120193103
no,0.5098039215686274,no,no,0.0,0.6664328305857594,0.701923076923077,0.6663915824221167,0.7576328684508105,0.3942307692307693,0.7574279379157427,0.2772692601067887,0.326923076923077,0.27711864406779657,0.6985294117647057,0.4406426982957874,0.6975476839237058,0.0
no,0.5,no,no,0.0,0.5345492809540512,0.5961538461538461,0.5345574582215805,0.18092725216735767,0.33653846153846156,0.18093126385809316,0.46033562166285275,0.5288461538461539,0.4601694915254236,0.639705882352941,0.4406426982957874,0.6376021798365124,0.13358802120193103
no,0.6813725490196079,si,si,0.8392845117511682,0.5313924938618029,0.7307692307692307,0.5312564472869816,0.35205427817565016,0.5192307692307693,0.35210643015521065,0.4847444698703279,0.5,0.48474576271186437,0.588235294117647,0.5283208335737187,0.5885558583106267,1.0
no,0.4901960784313726,no,no,0.0,0.5011887057172922,0.5,0.5011278729110791,0.4696569920844327,0.6826923076923078,0.46962305986696223,0.3745232646834477,0.451923076923077,0.3745762711864406,0.2720588235294117,0.4406426982957874,0.2697547683923706,0.0
no,0.4754901960784314,no,si,0.7545370312264479,0.2564012627148369,0.375,0.2564472869816381,0.604221635883905,0.47115384615384615,0.6039911308203991,0.659801678108314,0.34615384615384615,0.659322033898305,0.551470588235294,0.4406426982957874,0.5504087193460492,0.0
no,0.5049019607843137,no,no,0.0,0.4566818660119256,0.6538461538461539,0.4565710748916856,0.57180550320392,0.6153846153846155,0.5716186252771618,0.5541571319603356,0.4423076923076923,0.5542372881355933,0.6029411764705881,0.19498750024038547,0.6021798365122617,1.0
no,0.5588235294117647,no,no,0.0,0.331813398807436,0.40384615384615385,0.33175159892717143,0.4900113079532604,0.2596153846153846,0.49002217294900224,0.40122044241037375,0.6346153846153847,0.40084745762711865,0.4971897058823527,0.43486883815995836,0.4962386920980926,0.7564707973660301
no,0.5441176470588236,no,no,0.0,0.4573833742546475,0.3846153846153847,0.45739632762533533,0.679984922728986,0.3173076923076923,0.6798226164079824,0.3222730739893211,0.576923076923077,0.3220338983050847,0.6176470588235293,0.4406426982957874,0.6158038147138964,0.13358802120193103
no,0.3382352941176471,no,no,0.0,0.6173272535952298,0.3653846153846154,0.6172890447699608,0.5171503957783641,0.27884615384615385,0.5170731707317073,0.7093821510297482,0.5096153846153847,0.7093220338983051,0.16176470588235292,0.4406426982957874,0.1607629427792916,0.0
no,0.6127450980392157,no,no,0.0,0.4840406874780778,0.6923076923076924,0.4840107282855375,0.11609498680738783,0.22115384615384615,0.11618625277161859,0.5007627765064835,0.4326923076923077,0.5008474576271185,0.5220588235294117,0.0,0.5204359673024523,0.13358802120193103
no,0.4215686274509804,no,si,0.9291204612744929,0.15854086285513855,0.6250000000000001,0.1584485248607386,0.5914059555220506,0.14423076923076927,0.591130820399113,0.35469107551487405,0.3846153846153847,0.35423728813559324,0.44117647058823517,0.0,0.44141689373297005,0.7564707973660301
si,0.607843137254902,no,no,0.0,0.3710978603998597,0.3076923076923077,0.3709511037755313,0.07764794572182432,0.4423076923076923,0.07760532150776056,0.6201372997711669,0.8365384615384616,0.6194915254237288,0.3897058823529411,0.6666666666666666,0.38964577656675753,1.0
no,0.4166666666666667,no,no,0.0,0.3090143809189758,0.8750000000000001,0.30905714875180523,0.762532981530343,0.4326923076923077,0.7623059866962305,0.6300533943554538,0.5961538461538461,0.6296610169491523,0.3970588235294117,0.7233083338141043,0.39509536784741145,0.0
si,0.35294117647058826,no,si,0.8729171502402246,0.15748860049105576,0.548076923076923,0.1574169589436765,0.7108933283075763,0.41346153846153844,0.7108647450110865,0.6064073226544622,0.48076923076923084,0.6059322033898304,0.6102941176470588,0.19498750024038547,0.6103542234332426,0.13358802120193103
no,0.4852941176470588,no,no,0.0,0.44966678358470713,0.5384615384615384,0.4495564266556633,0.4839803995476819,0.6442307692307693,0.4838137472283814,0.18192219679633864,0.27884615384615385,0.1813559322033898,0.6102941176470588,0.33333333333333337,0.6103542234332426,0.0
no,0.0,no,si,0.8649205849987094,0.5110487548228692,0.451923076923077,0.5110377553125645,0.6223143611006408,0.5961538461538461,0.6221729490022174,0.6777269260106789,0.5961538461538461,0.6771186440677965,0.36029411764705876,0.19498750024038547,0.3596730245231608,0.13358802120193103
no,0.6470588235294118,no,no,0.0,0.43739038933707464,0.41346153846153844,0.4373839488343305,0.545043347154165,0.4423076923076923,0.5450110864745012,0.7238749046529365,0.28846153846153844,0.7237288135593221,0.639705882352941,0.5283208335737187,0.6376021798365124,0.0
no,0.5,no,no,0.0,0.4531743247983163,0.34615384615384615,0.45306375077367445,0.47078778741047866,0.41346153846153844,0.4705099778270511,0.37109077040427146,0.6442307692307693,0.37118644067796597,0.3088235294117646,0.602451640685868,0.3079019073569483,0.0
no,0.6372549019607843,no,si,0.8107403422607161,0.3454928095405121,0.11538461538461542,0.34536826903239126,0.6245759517527327,0.28846153846153844,0.6243902439024391,0.53394355453852,0.701923076923077,0.5338983050847457,0.4338235294117646,0.4406426982957874,0.4332425068119892,0.0
no,0.4607843137254902,no,si,0.7668258415285047,0.450017537706068,0.28846153846153844,0.44996905302248824,0.5582359592913683,0.4423076923076923,0.5583148558758315,0.6586575133485888,0.41346153846153844,0.6584745762711863,0.4632352941176471,0.602451640685868,0.46321525885558584,0.13358802120193103
no,0.8872549019607843,no,no,0.0,0.4864959663276043,0.40384615384615385,0.4864864864864865,0.4048247267244629,0.5576923076923078,0.4048780487804878,0.625858123569794,0.826923076923077,0.6254237288135593,0.4558823529411763,0.4406426982957874,0.455040871934605,0.0
no,0.4803921568627451,no,no,0.0,0.3679410733076114,0.3942307692307693,0.367856406024345,0.5163965322276668,0.451923076923077,0.5161862527716186,0.5053394355453851,0.6346153846153847,0.5050847457627119,0.4117647058823528,0.0,0.4114441416893733,0.13358802120193103
no,0.12745098039215685,no,no,0.0,0.4917572781480182,0.701923076923077,0.49164431607179704,0.8643045608744817,0.42307692307692313,0.8643015521064301,0.46643783371472153,0.5576923076923078,0.46610169491525416,0.30147058823529405,0.33333333333333337,0.29972752043596734,0.7564707973660301
no,0.6862745098039216,no,no,0.0,0.16064538758330413,0.25,0.1605116566948628,0.46400301545420275,0.5384615384615384,0.46385809312638576,0.30472921434019823,0.29807692307692313,0.3042372881355931,0.5294117647058822,0.6666666666666666,0.5286103542234333,0.0
no,0.1372549019607843,si,si,0.9162011859404886,0.6930901438091898,0.5096153846153847,0.6930059830823191,0.4364869958537505,0.29807692307692313,0.43636363636363634,0.2639206712433257,0.5576923076923078,0.26355932203389826,0.16176470588235292,0.6666666666666666,0.1607629427792916,0.44250704934976004
no,0.3137254901960784,no,no,0.0,0.23956506488951243,0.451923076923077,0.23952960594181968,0.28006030908405577,0.5,0.2798226164079823,0.41914569031273835,0.548076923076923,0.41864406779661006,0.22794117647058815,0.9001465727136974,0.22615803814713903,0.44250704934976004
si,0.39215686274509803,si,no,0.0,0.39284461592423714,0.1923076923076923,0.39282030121724776,0.39351677346400304,0.48076923076923084,0.39334811529933483,0.5488176964149503,0.47115384615384615,0.5483050847457627,0.4971897058823527,0.33333333333333337,0.4962386920980926,0.7564707973660301
no,0.1764705882352941,no,si,0.7668258415285047,0.7972641178533847,0.3173076923076923,0.7971941407055911,0.5616283452695062,0.5961538461538461,0.5614190687361418,0.5343249427917618,0.5192307692307693,0.5338983050847457,0.5073529411764706,0.6666666666666666,0.5068119891008176,0.13358802120193103
no,0.5196078431372549,no,si,0.8729171502402246,0.4310768151525781,0.5,0.43098824014854553,0.5804749340369393,0.21153846153846156,0.5804878048780486,0.7284515636918383,0.5865384615384616,0.727966101694915,0.1544117647058823,0.0,0.15258855585831066,0.0
no,0.6176470588235294,si,si,0.8481229852375862,0.20519116099614174,0.6634615384615384,0.20507530431194557,0.34677723332076893,0.798076923076923,0.34678492239467856,0.31350114416475977,0.8076923076923078,0.3135593220338982,0.5073529411764706,0.33333333333333337,0.5068119891008176,0.0
no,0.37745098039215685,no,no,0.0,0.3623290073658365,0.27884615384615385,0.36228595007220965,0.4813418771202411,0.6346153846153847,0.4811529933481153,0.6952707856598015,0.5673076923076924,0.6949152542372881,0.6029411764705881,0.5283208335737187,0.6021798365122617,0.13358802120193103
no,0.2647058823529412,no,no,0.0,0.2886706418800421,0.9615384615384616,0.2886321435939757,0.6192989068978515,0.46153846153846156,0.6190687361419069,0.5785659801678107,0.6250000000000001,0.5779661016949151,0.0808823529411764,0.19498750024038547,0.07901907356948235,0.44250704934976004
